acc,accuracy,average_response_time,avg_rt,background,batchId,batchTitle,bidi,canvas_backend,clock_backend,color_backend,compensation,componentId,componentPos,componentResultId,componentTitle,coordinates,correct,count_end,count_experiment,count_osweb,count_prestudy,count_prestudy_isi,count_prestudy_sequence,count_prestudy_stimpres,count_start,count_study,count_study_isi,count_study_logger,count_study_response,count_study_sequence,count_study_start,count_study_stimpres,count_study_stimpres_2,count_test,count_test_isi,count_test_logger,count_test_response,count_test_sequence,count_test_start,count_test_stimpres,count_test_stimpres_2,datetime,description,disable_garbage_collection,experiment_path,fampict,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,groupMemberId,groupResultId,height,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,response,response_start,response_study_response,response_study_start,response_test_response,response_test_start,response_time,response_time_start,response_time_study_response,response_time_study_start,response_time_test_response,response_time_test_start,round_decimals,sampler_backend,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stim,studyId,studyResultId,studyTitle,subject_nr,subject_parity,time_prestudy,time_prestudy_isi,time_prestudy_stimpres,time_start,time_study,time_study_isi,time_study_logger,time_study_response,time_study_start,time_study_stimpres,time_study_stimpres_2,time_test,time_test_isi,time_test_logger,time_test_response,time_test_start,time_test_stimpres,time_test_stimpres_2,title,total_correct,total_response_time,total_responses,uniform_coordinates,width,workerId
0,0,1670,1670,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,62,62,62,62,0,62,62,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,right,b,,,1416,12673,1416,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,p5sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,480719,482222,477294,125621,477294,478715,89,,,,,,,visual_patterns,0,105188,63,yes,1366,2618
0,0,1661,1661,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,63,63,63,63,0,63,63,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,right,b,,,1105,12673,1105,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,p10sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,485363,486866,482241,125621,482241,483359,89,,,,,,,visual_patterns,0,106293,64,yes,1366,2618
0,0,1652,1652,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,64,64,64,64,0,64,64,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,1104,12673,1104,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,489989,491492,486877,125621,486877,487985,89,,,,,,,visual_patterns,0,107397,65,yes,1366,2618
0,0,1653,1653,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,65,65,65,65,0,65,65,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,right,b,,,1727,12673,1727,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype4.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,495251,496754,491507,125621,491506,493247,89,,,,,,,visual_patterns,0,109124,66,yes,1366,2618
0,0,1661,1661,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,66,66,66,66,0,66,66,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,2176,12673,2176,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,p2sarrshacol2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,500963,502466,496773,125621,496773,498959,89,,,,,,,visual_patterns,0,111300,67,yes,1366,2618
0,0,1656,1656,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,67,67,67,67,0,67,67,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,right,b,,,1332,12673,1332,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,p1sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,505823,507326,502484,125621,502484,503820,89,,,,,,,visual_patterns,0,112632,68,yes,1366,2618
0,0,1663,1663,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,68,68,68,68,0,68,68,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,2112,12673,2112,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,p6sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,511469,512972,507342,125621,507342,509465,89,,,,,,,visual_patterns,0,114744,69,yes,1366,2618
0,0,1653,1653,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,69,69,69,69,0,69,69,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,950,12673,950,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,515945,517448,512985,125621,512985,513941,89,,,,,,,visual_patterns,0,115694,70,yes,1366,2618
0,0,1643,1643,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,70,70,70,70,0,70,70,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,right,b,,,952,12673,952,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,p1sarrshacol1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,520422,521925,517464,125621,517464,518418,89,,,,,,,visual_patterns,0,116646,71,yes,1366,2618
0,0,1635,1635,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,71,71,71,71,0,71,71,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,1038,12673,1038,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,524982,526485,521937,125621,521937,522978,89,,,,,,,visual_patterns,0,117684,72,yes,1366,2618
0,0,1626,1626,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,72,72,72,72,0,72,72,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,1036,12673,1036,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype5.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,529541,531044,526497,125621,526497,527540,89,,,,,,,visual_patterns,0,118720,73,yes,1366,2618
0,0,1631,1631,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,73,73,73,73,0,73,73,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,1960,12673,1960,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype3.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,535037,536540,531057,125621,531057,533033,89,,,,,,,visual_patterns,0,120680,74,yes,1366,2618
0,0,1628,1628,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,,,,,0,,,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,,,1433,12673,1433,28900,,,2,legacy,1632917039788,1024,2,48000,-16,experiment,prototype2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,,,,,,,visual_patterns,0,122113,75,yes,1366,2618
0,0,1638,1638,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,0,0,0,0,0,0,0,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,2366,12673,1433,28900,2366,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p5sarrsha3.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,571098,572601,566726,541524,566726,569094,visual_patterns,0,124479,76,yes,1366,2618
0,0,1638,1638,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,1,1,1,1,0,1,1,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1650,12673,1433,28900,1650,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p2sarrshacol1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,576276,577779,572617,541524,572617,574272,visual_patterns,0,126129,77,yes,1366,2618
0,0,1630,1630,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,2,2,2,2,0,2,2,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1028,12673,1433,28900,1028,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p4sarr4.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,580836,582339,577798,541524,577798,578832,visual_patterns,0,127157,78,yes,1366,2618
0,0,1628,1628,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,3,3,3,3,0,3,3,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1455,12673,1433,28900,1455,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p5sarrsha2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,585830,587333,582354,541524,582354,583826,visual_patterns,0,128612,79,yes,1366,2618
0,0,1632,1632,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,4,4,4,4,0,4,4,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1981,12673,1433,28900,1981,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p7sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,591342,592845,587350,541524,587350,589338,visual_patterns,0,130593,80,yes,1366,2618
0,0,1630,1630,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,5,5,5,5,0,5,5,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,left,b,right,n,1450,12673,1433,28900,1450,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p1sarrsha4.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,596319,597822,592863,541524,592863,594315,visual_patterns,0,132043,81,yes,1366,2618
0,0,1628,1628,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,6,6,6,6,0,6,6,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1420,12673,1433,28900,1420,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p3sarrcol2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,601263,602766,597838,541524,597838,599259,visual_patterns,0,133463,82,yes,1366,2618
0,0,1634,1634,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,7,7,7,7,0,7,7,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,left,b,right,n,2181,12673,1433,28900,2181,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p3sarrcol3.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,606992,608495,602792,541524,602792,604988,visual_patterns,0,135644,83,yes,1366,2618
0,0,1634,1634,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,8,8,8,8,0,8,8,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1600,12673,1433,28900,1600,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p1sarrsha1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,612120,613623,608510,541524,608510,610116,visual_patterns,0,137244,84,yes,1366,2618
0,0,1634,1634,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,9,9,9,9,0,9,9,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1604,12673,1433,28900,1604,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p4sarr1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,617264,618767,613643,541524,613643,615260,visual_patterns,0,138848,85,yes,1366,2618
0,0,1639,1639,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,10,10,10,10,0,10,10,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,left,b,right,n,2063,12673,1433,28900,2063,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p9sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,622860,624363,618783,541524,618783,620856,visual_patterns,0,140911,86,yes,1366,2618
0,0,1635,1635,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,11,11,11,11,0,11,11,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1335,12673,1433,28900,1335,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p1sarr2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,627720,629223,624378,541524,624378,625716,visual_patterns,0,142246,87,yes,1366,2618
0,0,1628,1628,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,12,12,12,12,0,12,12,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,975,12673,1433,28900,975,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p3sarrcol4.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,632230,633733,629247,541524,629247,630226,visual_patterns,0,143221,88,yes,1366,2618
0,0,1620,1620,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,13,13,13,13,0,13,13,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,993,12673,1433,28900,993,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p2sarrshacol2.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,636756,638259,633748,541524,633748,634752,visual_patterns,0,144214,89,yes,1366,2618
0,0,1625,1625,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,14,14,14,14,0,14,14,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,2011,12673,1433,28900,2011,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p6sarr1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,642319,643822,638292,541524,638292,640315,visual_patterns,0,146225,90,yes,1366,2618
0,0,1624,1624,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,15,15,15,15,0,15,15,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1556,12673,1433,28900,1556,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p4sarrshacol3.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,647413,648916,643845,541524,643844,645409,visual_patterns,0,147781,91,yes,1366,2618
0,0,1625,1625,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,16,16,16,16,0,16,16,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1758,12673,1433,28900,1758,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p4sarrshacol4.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,652708,654211,648934,541524,648934,650704,visual_patterns,0,149539,92,yes,1366,2618
0,0,1628,1628,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,17,17,17,17,0,17,17,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,left,g,left,b,left,n,1909,12673,1433,28900,1909,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p2sarrcol1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,658153,659656,654228,541524,654228,656149,visual_patterns,0,151448,93,yes,1366,2618
0,0,1627,1627,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,18,18,18,18,0,18,18,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,left,b,right,n,1512,12673,1433,28900,1512,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p1sarr4.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,663197,664700,659674,541524,659674,661193,visual_patterns,0,152960,94,yes,1366,2618
0,0,1631,1631,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,19,19,19,19,0,19,19,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,left,b,right,n,1955,12673,1433,28900,1955,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p10sarr1.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,668676,670178,664715,541524,664715,666671,visual_patterns,0,154915,95,yes,1366,2618
0,0,1628,1628,white,70,Default,no,xpyriment,legacy,legacy,0,70,1,1077,OSWeb experiment,uniform,undefined,0,0,0,0,24,24,24,0,0,74,74,74,74,0,74,74,0,20,20,20,20,0,20,20,Wed Sep 29 2021 14:10:27 GMT+0200 (Central European Summer Time),The main experiment item,yes,C:/Users/Ricsi/Documents/!!ResearchBMECOGSCI,prototype4.png,no,mono,no,18,no,black,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,right,g,left,b,right,n,1414,12673,1433,28900,1414,25168,2,legacy,1632917039788,1024,2,48000,-16,experiment,p8sarr3.png,70,1105,visual_patterns_original,1,odd,89,124115,121111,89,89,540014,541517,536566,125621,536566,538010,89,673620,675122,670200,541524,670200,671616,visual_patterns,0,156329,96,yes,1366,2618
